id,indicator_code,spatial_dim_type,spatial_dim,time_dim_type,parent_location_code,parent_location,time_dim,numeric_value,low,high,date,time_dimension_value,time_dimension_begin,time_dimension_end
3302611,MDG_0000000026,COUNTRY,NAM,YEAR,AFR,Africa,2004,282.3904373,235.0546043,342.9081703,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
3302945,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,1996,7.351100331,5.205478897,10.03779891,2025-04-07 06:46:44.380000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
3304269,MDG_0000000026,COUNTRY,NPL,YEAR,SEAR,South-East Asia,1986,1142.959708,813.0769243,1537.89459,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
3308151,MDG_0000000026,COUNTRY,SLE,YEAR,AFR,Africa,1989,1574.555985,1086.042889,2202.443118,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
3311661,MDG_0000000026,COUNTRY,EST,YEAR,EUR,Europe,1995,45.10928237,36.03068508,55.66778089,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
3311673,MDG_0000000026,COUNTRY,NGA,YEAR,AFR,Africa,2016,1155.23963,914.208623,1512.362997,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
3312883,MDG_0000000026,COUNTRY,COG,YEAR,AFR,Africa,1993,540.8984622,376.2321957,773.3117962,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
3313003,MDG_0000000026,COUNTRY,MDV,YEAR,SEAR,South-East Asia,2001,80.9059992,60.84303777,104.37555,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3315900,MDG_0000000026,COUNTRY,SRB,YEAR,EUR,Europe,2023,10.73850259,7.740957404,16.18174532,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3318636,MDG_0000000026,COUNTRY,BFA,YEAR,AFR,Africa,1993,677.4938225,528.9531397,863.4372452,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
3318915,MDG_0000000026,COUNTRY,GEO,YEAR,EUR,Europe,1990,33.68389221,27.03476652,42.01460841,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
3319653,MDG_0000000026,COUNTRY,SRB,YEAR,EUR,Europe,2001,14.81963748,11.54819524,18.28736209,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3320154,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,2011,47.43049506,38.30729157,58.18345114,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
3320294,MDG_0000000026,COUNTRY,BLZ,YEAR,AMR,Americas,2019,61.29752076,43.22186547,85.08248547,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
3320390,MDG_0000000026,COUNTRY,VUT,YEAR,WPR,Western Pacific,2004,130.7796143,63.38488788,261.5187736,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
3321104,MDG_0000000026,COUNTRY,PAN,YEAR,AMR,Americas,2023,37.00633347,30.24171183,43.04064433,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3321534,MDG_0000000026,COUNTRY,VEN,YEAR,AMR,Americas,1997,82.220216,68.94572762,97.55384439,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
3322251,MDG_0000000026,COUNTRY,PNG,YEAR,WPR,Western Pacific,2011,270.7794233,191.2301404,390.5769998,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
3322734,MDG_0000000026,COUNTRY,MRT,YEAR,AFR,Africa,1991,844.821069,584.9930962,1127.6468,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
3322822,MDG_0000000026,COUNTRY,ALB,YEAR,EUR,Europe,1985,37.99778229,27.30805016,55.02823436,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
3326816,MDG_0000000026,COUNTRY,AUS,YEAR,WPR,Western Pacific,2020,5.138639481,4.421024666,5.946563243,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
3327820,MDG_0000000026,COUNTRY,HTI,YEAR,AMR,Americas,2002,410.3823591,325.3799162,521.9839546,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
3329334,MDG_0000000026,COUNTRY,HUN,YEAR,EUR,Europe,1997,16.08951484,12.89091371,19.87059039,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
3329445,MDG_0000000026,COUNTRY,NAM,YEAR,AFR,Africa,2010,531.1404034,403.3030149,693.1771707,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
3329527,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,1996,61.42572955,41.19056068,90.30465313,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
3330027,MDG_0000000026,COUNTRY,COG,YEAR,AFR,Africa,1986,534.9314619,305.1683013,853.8995051,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
3331703,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,1991,687.927769,464.2189838,1000.792297,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
3334039,MDG_0000000026,COUNTRY,THA,YEAR,SEAR,South-East Asia,2023,34.45034586,25.8633139,48.69973922,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3336785,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,2012,3.855229459,1.809058267,6.522023635,2025-04-07 06:46:44.380000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3339748,MDG_0000000026,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,2010,18.35882323,14.60508212,23.06317164,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
3341816,MDG_0000000026,COUNTRY,ATG,YEAR,AMR,Americas,2023,34.56838778,18.95371171,55.33825688,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3343200,MDG_0000000026,COUNTRY,TCD,YEAR,AFR,Africa,2001,1204.359349,968.5955108,1519.868281,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3344142,MDG_0000000026,COUNTRY,KAZ,YEAR,EUR,Europe,1991,63.85990991,56.35499347,72.21818286,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
3345364,MDG_0000000026,COUNTRY,ZMB,YEAR,AFR,Africa,2012,255.9068171,201.1928772,322.9361183,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3345468,MDG_0000000026,COUNTRY,MRT,YEAR,AFR,Africa,2005,535.6516681,419.3791282,692.644421,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
3349488,MDG_0000000026,COUNTRY,RUS,YEAR,EUR,Europe,2023,9.402811391,6.210221779,14.54841869,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3349503,MDG_0000000026,COUNTRY,MKD,YEAR,EUR,Europe,2003,8.102002102,6.215231209,10.67041966,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
3349651,MDG_0000000026,COUNTRY,LBR,YEAR,AFR,Africa,2012,728.1928588,585.7595498,915.3507008,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3349676,MDG_0000000026,COUNTRY,PLW,YEAR,WPR,Western Pacific,1985,95.44458223,53.89073469,165.2637653,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
3350222,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,2017,38.24158034,31.38519475,46.4016004,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
3352612,MDG_0000000026,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,2011,139.9857715,96.48549187,210.3880748,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
3353976,MDG_0000000026,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,2006,20.05056633,15.8581052,24.99780772,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
3354283,MDG_0000000026,COUNTRY,NGA,YEAR,AFR,Africa,2007,1063.354699,869.2386423,1293.923519,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
3356969,MDG_0000000026,COUNTRY,MOZ,YEAR,AFR,Africa,1996,802.546635,622.5308147,1032.278039,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
3357184,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,1991,676.2769009,523.9123292,895.4753133,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
3357820,MDG_0000000026,COUNTRY,PLW,YEAR,WPR,Western Pacific,2016,79.86845707,35.43552506,172.901424,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
3358422,MDG_0000000026,COUNTRY,TKM,YEAR,EUR,Europe,2012,7.385273098,5.692947667,9.697045166,2025-04-07 06:46:44.380000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3358556,MDG_0000000026,COUNTRY,PRK,YEAR,SEAR,South-East Asia,1989,48.59353092,31.5874056,77.31077773,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
3360600,MDG_0000000026,COUNTRY,SYC,YEAR,AFR,Africa,2019,47.89680353,31.27950782,71.37069731,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
3361593,MDG_0000000026,COUNTRY,NGA,YEAR,AFR,Africa,2006,1067.336234,864.5231191,1305.22728,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
3362360,MDG_0000000026,COUNTRY,NER,YEAR,AFR,Africa,1995,865.1222765,673.2166571,1097.988942,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
3366265,MDG_0000000026,COUNTRY,CPV,YEAR,AFR,Africa,1998,134.0231361,89.79634525,201.652719,2025-04-10 15:44:11.957000+02:00,1998,1998-01-01 00:00:00+01:00,1998-12-31 00:00:00+01:00
3367974,MDG_0000000026,COUNTRY,MCO,YEAR,EUR,Europe,2012,5.2903463,2.54975309,10.89871039,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3368678,MDG_0000000026,COUNTRY,CYP,YEAR,EUR,Europe,1988,16.75786349,9.845217529,27.65630016,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
3369506,MDG_0000000026,COUNTRY,ARG,YEAR,AMR,Americas,1989,67.61405585,61.0432735,75.01029511,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
3370744,MDG_0000000026,COUNTRY,KAZ,YEAR,EUR,Europe,2005,37.86806519,34.09220757,41.85085439,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
3371185,MDG_0000000026,COUNTRY,DMA,YEAR,AMR,Americas,2001,58.22382355,40.92702448,80.2945436,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3371867,MDG_0000000026,COUNTRY,COK,YEAR,WPR,Western Pacific,1994,1.261484006,0.956944521,1.688847437,2025-04-07 06:46:44.380000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
3372594,MDG_0000000026,COUNTRY,PHL,YEAR,WPR,Western Pacific,2008,122.6267791,105.3825028,144.3252401,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
3372638,MDG_0000000026,COUNTRY,VEN,YEAR,AMR,Americas,2001,100.7410148,85.02074769,119.8081827,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3374425,MDG_0000000026,COUNTRY,AND,YEAR,EUR,Europe,1995,15.13563403,8.942824676,25.67855393,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
3374578,MDG_0000000026,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,1999,10.25350627,6.699051006,15.21026241,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
3376951,MDG_0000000026,COUNTRY,BOL,YEAR,AMR,Americas,2011,187.1484923,141.8895385,266.9801677,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
3377614,MDG_0000000026,COUNTRY,DEU,YEAR,EUR,Europe,2000,6.731067852,5.572626299,8.016233146,2025-04-07 06:46:44.380000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
3379102,MDG_0000000026,COUNTRY,PNG,YEAR,WPR,Western Pacific,2005,326.3219938,225.209399,478.8978879,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
3379278,MDG_0000000026,COUNTRY,UKR,YEAR,EUR,Europe,2013,19.50281261,16.30739073,23.4673241,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
3379290,MDG_0000000026,COUNTRY,TUR,YEAR,EUR,Europe,2015,19.38313771,17.01948997,22.31664407,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
3379538,MDG_0000000026,COUNTRY,CUB,YEAR,AMR,Americas,2012,42.49497236,39.14344517,46.01898442,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3381413,MDG_0000000026,COUNTRY,GRD,YEAR,AMR,Americas,1990,61.49099279,44.91805183,82.68779348,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
3383347,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,2010,42.03863048,35.72882702,49.08785141,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
3384170,MDG_0000000026,COUNTRY,BEN,YEAR,AFR,Africa,2003,532.2720805,440.9925992,646.4171698,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
3385393,MDG_0000000026,COUNTRY,NRU,YEAR,WPR,Western Pacific,2023,273.3773423,119.2397366,638.6702654,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3385588,MDG_0000000026,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,2004,15.50259088,10.67532749,22.25464215,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
3386130,MDG_0000000026,COUNTRY,KNA,YEAR,AMR,Americas,2001,131.0635782,92.62099697,179.2132085,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
3389165,MDG_0000000026,COUNTRY,KGZ,YEAR,EUR,Europe,2012,67.20567342,58.5014862,79.55430824,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
3389570,MDG_0000000026,COUNTRY,COM,YEAR,AFR,Africa,1985,850.4543266,543.9015485,1337.550247,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
3389675,MDG_0000000026,COUNTRY,MUS,YEAR,AFR,Africa,2020,58.11271575,45.18809483,76.11855702,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
3393200,MDG_0000000026,COUNTRY,POL,YEAR,EUR,Europe,1985,19.3409421,14.8635389,25.6014078,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
3394992,MDG_0000000026,COUNTRY,DOM,YEAR,AMR,Americas,2015,102.2596112,96.60093195,108.4444904,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
3396180,MDG_0000000026,COUNTRY,SLE,YEAR,AFR,Africa,2011,967.1174321,787.4351941,1193.556249,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
3398533,MDG_0000000026,COUNTRY,SYC,YEAR,AFR,Africa,1999,40.80600987,28.58437644,56.74333078,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
3400229,MDG_0000000026,COUNTRY,LKA,YEAR,SEAR,South-East Asia,2014,22.7738834,19.82730314,26.25857164,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
3400925,MDG_0000000026,COUNTRY,LTU,YEAR,EUR,Europe,1989,30.92803875,25.18199916,38.14898763,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
3402345,MDG_0000000026,COUNTRY,TTO,YEAR,AMR,Americas,1986,88.58683386,74.82638015,108.7311731,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
3403345,MDG_0000000026,COUNTRY,ARM,YEAR,EUR,Europe,1998,44.97422097,37.92025247,52.37490906,2025-04-10 15:44:11.957000+02:00,1998,1998-01-01 00:00:00+01:00,1998-12-31 00:00:00+01:00
3404455,MDG_0000000026,COUNTRY,SLV,YEAR,AMR,Americas,2013,38.73457357,32.83787855,46.0878517,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
3404623,MDG_0000000026,COUNTRY,ISR,YEAR,EUR,Europe,1987,30.38587185,22.01174914,43.08493888,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
3405404,MDG_0000000026,COUNTRY,BEL,YEAR,EUR,Europe,1999,7.886900406,6.690267448,9.339223868,2025-04-07 06:46:44.380000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
3405537,MDG_0000000026,COUNTRY,CAF,YEAR,AFR,Africa,2022,840.8235124,424.371908,1434.378134,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
3406591,MDG_0000000026,COUNTRY,BRN,YEAR,WPR,Western Pacific,2000,47.96569424,34.99660886,65.56228943,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
3412191,MDG_0000000026,COUNTRY,UZB,YEAR,EUR,Europe,2009,34.08473019,28.16595614,41.51106757,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
3412815,MDG_0000000026,COUNTRY,MNE,YEAR,EUR,Europe,2023,5.832834217,2.708189476,10.49843031,2025-04-07 06:46:44.380000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
3415089,MDG_0000000026,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,2002,18.24534027,15.36232165,22.24131371,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
